Names,1,2,3,4,5,6,7,8,9,10
Beereshit_CH34,0.1292502802928951,0.18810438465880885,0.0889409590556906,0.05384927688376523,0.11085954307259671,0.07576833320937532,0.05697102299403212,0.05238070713957105,0.1691134330532874,0.06435491143659078
Beereshit_CH35,0.13284641630335353,0.19069466238515254,0.16872576209043422,0.13642591325477466,0.18457091780912938,0.07722294201858776,0.08781007269162194,0.17923319611130595,0.19645202892801872,0.06331345826602364
Beereshit_CH36,-0.009163281564928849,0.033895094068028264,0.17571307512542544,0.026937208218675623,-0.06677864344992845,0.09256619808468641,0.06416870231025323,-0.13896762540831087,0.07239476656454974,0.07336081606718003
Beereshit_CH37,0.14256602612863167,0.19003153434202236,0.06555589641536136,0.02815039389042573,0.07796434341144914,0.06914582952527115,0.042477205161306764,0.06215354977097265,0.17323409916897492,0.06577430148727675
Beereshit_CH38,0.16399080262634902,0.19013174873053124,0.13457815669812284,0.0028701723013330183,0.18222235518940988,0.059388110615290535,0.018174232502823073,0.17405174412462887,0.1962406059861473,0.11775245502075515
Beereshit_CH39,0.15336559246355852,0.1907344783685394,0.10669799773008337,0.07390132579505665,0.1865010663315672,0.06129440761783195,0.07700481967508671,0.17847976127425114,0.19652116169533002,0.07420176398776751
Beereshit_CH4,0.16175744923645763,0.19082310754220322,0.1468694852605184,-0.020540274794262903,5.191578439339706e-05,-0.025708344257356353,0.05280601325504625,0.17491822743828656,0.19612078204105782,0.06981214650143036
Beereshit_CH40,0.14016509835365704,0.19036750876090835,0.14356500893050778,0.016728112873755585,0.058697827998889396,0.04351087405020515,0.06954795927761576,0.1762397983082119,0.19684016540644023,0.12254757288071105
Beereshit_CH41,-0.002388795946985378,-0.05113249294526656,0.16586121976043083,0.03328366771939234,-0.05678252396837424,-0.03346219787786764,-0.012396207503293732,-0.12242249107043124,0.14764173071776537,0.0285999628825388
Beereshit_CH42,0.15366666433488735,0.18269286652659783,0.15493881170013235,0.05371028439123088,0.13846593935374224,0.0651869904319885,0.11063397220563587,0.17591153233424334,0.19434442272063757,0.016956117586925334
Beereshit_CH43,0.16376291230242818,0.1902535161851036,0.12824395984252468,0.03787640717933893,0.0828872577931073,0.07439006966918393,0.0729605208692678,0.17294731005285296,0.10927291400187422,0.05018269671501224
Beereshit_CH44,0.16141175531081509,0.19038737004831674,0.17114416227510054,0.051101000261667084,0.04337178042162659,0.036850343892150916,0.023855001968172973,0.17145058944453456,0.19042142889594627,0.05401761877022526
Beereshit_CH45,0.1544237512280321,0.19096732895191965,0.17482550260449686,0.15787490887388328,0.01173692813115118,0.09295897927091051,0.14884996294703257,0.17429694054911804,0.1911513740697433,0.06489297885374212
Beereshit_CH46,0.06625424234485877,0.19006278818352174,0.17657875016640873,0.044494355782981054,-0.011433153071297775,0.10388120932191247,0.10081824322335908,0.1702775608282982,0.15643779651529888,0.05923116551898755
Beereshit_CH47,0.060445920857470026,0.05617896267276817,0.1742682709340253,0.14861404318887483,-0.10104690800622662,0.017297701119993847,0.08013349330456049,-0.06683757192400075,0.18634599270710595,0.05699646796607899
Beereshit_CH48,0.15638967873787346,0.18743628208731694,0.17438897502109252,0.08147100581525685,0.08826933724259595,0.09705850866025378,0.14487416283266774,0.1781788056619492,0.19502847531013817,0.13149831360538383
Beereshit_CH49,0.005747224533363349,0.05275532777472097,0.13573677401765372,0.062270733239047804,0.0783493713810523,0.09136693479735053,0.07995886001929964,0.0348466076816229,0.019780830412647776,0.13563477749150582
Beereshit_CH5,0.16466476528969215,0.055381436677891804,0.13630677212074482,0.06602132831310659,0.18553207091607837,0.06784541758373497,0.052774558555831186,0.13619365435088615,0.19485908467352814,0.011331068050155602
Beereshit_CH50,0.13988940297791974,0.1902149413667268,0.16927095433512102,0.08649944299289503,0.07837464796228932,0.082328255123296,0.0961482083316616,0.17452589833687765,0.1966117621835365,0.07595885775314337
Beereshit_CH6,0.15407631542281985,0.1652461202953171,0.17522405428691218,0.06782895357762225,0.1870296138295094,0.057373412596213536,0.09090886882828553,0.17022627269545137,0.19096585955255208,-0.15183030249632246
